,District,Neighborhood,Neighborhood Lat,Neighborhood Lon,Venue,Venue Lat,Venue Lon,Venue Category
214,Ciutat Vella,El Raval,41.38,2.16861,Centre de Cultura Contemporània de Barcelona (CCCB),41.38371998360233,2.1665284351702514,Cultural Center
215,Ciutat Vella,El Raval,41.38,2.16861,Bouzu,41.37988988318962,2.163319060929621,Japanese Restaurant
216,Ciutat Vella,El Raval,41.38,2.16861,Gringa,41.37659105260552,2.16652099511947,Burger Joint
217,Ciutat Vella,El Raval,41.38,2.16861,Two schmucks,41.383135550814266,2.1651895076858816,Cocktail Bar
218,Ciutat Vella,El Raval,41.38,2.16861,Dalston Coffee,41.38453144512335,2.168331379298118,Coffee Shop
219,Ciutat Vella,El Raval,41.38,2.16861,Pummarola,41.377521047855915,2.1641993522644043,Pizza Place
220,Ciutat Vella,El Raval,41.38,2.16861,Foxy Bar,41.380388207470226,2.164356903335585,Bar
221,Ciutat Vella,El Raval,41.38,2.16861,JazzSí Club Taller de Músics,41.379830986064334,2.1641131912501774,Jazz Club
222,Ciutat Vella,El Raval,41.38,2.16861,Pastelería La Estrella,41.37814135230529,2.1733100585689993,Pie Shop
223,Ciutat Vella,El Raval,41.38,2.16861,Bar Lobo,41.38325302798727,2.170433675626059,Tapas Restaurant
224,Ciutat Vella,El Raval,41.38,2.16861,My Fu*king Restaurant,41.37776719480369,2.1732362050495055,Spanish Restaurant
225,Ciutat Vella,El Raval,41.38,2.16861,Mailuna,41.3832549663679,2.164720766518532,Tea Room
226,Ciutat Vella,El Raval,41.38,2.16861,macera,41.375589194805286,2.17049320007949,Cocktail Bar
