,PostalCode,PostalCode Latitude,PostalCode Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1146,M6S,43.6515706,-79.4844499,Amber European Restaurant,43.64994563414707,-79.48200902277628,French Restaurant
1147,M6S,43.6515706,-79.4844499,Max's Market,43.65052462233729,-79.47914453187883,Gourmet Shop
1148,M6S,43.6515706,-79.4844499,Booster Juice,43.64980188,-79.4836826,Smoothie Shop
1149,M6S,43.6515706,-79.4844499,Bloom Restaurant,43.65030692996379,-79.4798355748952,Latin American Restaurant
1150,M6S,43.6515706,-79.4844499,Subway,43.6496442,-79.4840082,Sandwich Place
1151,M6S,43.6515706,-79.4844499,Awai,43.65041203760419,-79.47847723960876,Vegetarian / Vegan Restaurant
1152,M6S,43.6515706,-79.4844499,Humber Cinema,43.64911832002547,-79.48481789910943,Indie Movie Theater
1153,M6S,43.6515706,-79.4844499,RBC Royal Bank,43.65014198969323,-79.48027377570449,Bank
1154,M6S,43.6515706,-79.4844499,Bloor-Jane Restaurant,43.64951305181438,-79.48407033610728,Diner
1155,M6S,43.6515706,-79.4844499,Java Joe's,43.650424,-79.479755,Café
1156,M6S,43.6515706,-79.4844499,Tim Hortons,43.648525791237965,-79.48506608605385,Coffee Shop
1157,M6S,43.6515706,-79.4844499,Heart,43.650310315403544,-79.48012458547709,Dessert Shop
1158,M6S,43.6515706,-79.4844499,A Dark Horse,43.64953295859084,-79.4830557372747,Bar
1159,M6S,43.6515706,-79.4844499,Pizza Pizza,43.64931132140717,-79.48455987958097,Pizza Place
1160,M6S,43.6515706,-79.4844499,Second Cup,43.650136727534054,-79.48079476951547,Café
1161,M6S,43.6515706,-79.4844499,Classico,43.649194,-79.484699,Pizza Place
1162,M6S,43.6515706,-79.4844499,My Place - a Canadian Pub,43.64845840072295,-79.48518749174133,Pub
1163,M6S,43.6515706,-79.4844499,West End Mamas,43.6487032,-79.484919,Health Food Store
1164,M6S,43.6515706,-79.4844499,(The New) Moksha Yoga Bloor West,43.648658140097254,-79.48524158555848,Yoga Studio
1165,M6S,43.6515706,-79.4844499,The Coffee Bouquets,43.648785,-79.48594,Coffee Shop
1166,M6S,43.6515706,-79.4844499,BloorWestMac,43.65020554141845,-79.48078393936157,Bookstore
1167,M6S,43.6515706,-79.4844499,Think Fitness,43.64796649019104,-79.48646216806426,Gym
1168,M4T,43.6895743,-79.38315990000001,Camp Tournesol - Toronto Centre,43.6868824390607,-79.38358068466187,Summer Camp
1169,M4T,43.6895743,-79.38315990000001,Ravine,43.69035594864729,-79.38684099383201,Trail
1170,M4T,43.6895743,-79.38315990000001,Marston International ADR,43.68609262353004,-79.38317760843347,Lawyer
1171,M5T,43.6532057,-79.4000493,Kid Icarus,43.653933260442265,-79.40171859012935,Arts & Crafts Store
1172,M5T,43.6532057,-79.4000493,Seven Lives - Tacos y Mariscos,43.65441817160925,-79.40054467846261,Mexican Restaurant
1173,M5T,43.6532057,-79.4000493,Blackbird Baking Co,43.654897,-79.400619,Bakery
1174,M5T,43.6532057,-79.4000493,Jimmy's Coffee,43.65449315540114,-79.40131090393002,Café
1175,M5T,43.6532057,-79.4000493,Essence of Life Organics,43.65411067840614,-79.4004308758787,Organic Grocery
1176,M5T,43.6532057,-79.4000493,FIKA Cafe,43.653560276835684,-79.40040209660836,Café
1177,M5T,43.6532057,-79.4000493,The Moonbean Cafe,43.65414662211733,-79.40018175516231,Café
1178,M5T,43.6532057,-79.4000493,El Rey,43.652764,-79.400048,Cocktail Bar
1179,M5T,43.6532057,-79.4000493,Grey Gardens,43.653479,-79.401427,Wine Bar
1180,M5T,43.6532057,-79.4000493,Saigon Lotus Restaurant,43.654310800343325,-79.39922450076845,Vietnamese Restaurant
1181,M5T,43.6532057,-79.4000493,Millie Creperie,43.654993860126034,-79.3998292732052,Dessert Shop
1182,M5T,43.6532057,-79.4000493,Kensington Food Market,43.654058473740236,-79.40037565547179,Farmers Market
1183,M5T,43.6532057,-79.4000493,Banh Mi Nguyen Huong,43.653628006211044,-79.3983759881993,Vietnamese Restaurant
1184,M5T,43.6532057,-79.4000493,Torteria San Cosme,43.65470199390117,-79.40064636669985,Mexican Restaurant
1185,M5T,43.6532057,-79.4000493,Little Pebbles,43.654883,-79.400264,Coffee Shop
1186,M5T,43.6532057,-79.4000493,Wafels and More,43.65465108367296,-79.40197747917576,Belgian Restaurant
1187,M5T,43.6532057,-79.4000493,Global Cheese,43.65462257332082,-79.4006057130889,Cheese Shop
1188,M5T,43.6532057,-79.4000493,Cold Tea,43.65419313416817,-79.40107491108753,Bar
1189,M5T,43.6532057,-79.4000493,Hooked,43.6545853262614,-79.40174629702895,Fish Market
1190,M5T,43.6532057,-79.4000493,Rasta Pasta,43.65420716538317,-79.40046891984555,Caribbean Restaurant
1191,M5T,43.6532057,-79.4000493,Perola Supermarket,43.65489448176307,-79.40214642462199,Grocery Store
1192,M5T,43.6532057,-79.4000493,Thirsty and Miserable,43.65456533618983,-79.4015827891908,Beer Bar
1193,M5T,43.6532057,-79.4000493,Golden Patty,43.6546590586465,-79.4011788108254,Caribbean Restaurant
1194,M5T,43.6532057,-79.4000493,Fresco's Fish & Chips,43.6541454478424,-79.40180347428756,Fish & Chips Shop
1195,M5T,43.6532057,-79.4000493,Carlos' House of Spice,43.654188111731344,-79.40190419262933,Gourmet Shop
1196,M5T,43.6532057,-79.4000493,Handlebar,43.652898792690486,-79.40130476536174,Bar
1197,M5T,43.6532057,-79.4000493,Meeplemart,43.65162799198926,-79.39741037259144,Gaming Cafe
1198,M5T,43.6532057,-79.4000493,Hibiscus,43.655454254557085,-79.4024390910271,Vegetarian / Vegan Restaurant
1199,M5T,43.6532057,-79.4000493,FILM CAFE,43.65510856565147,-79.40234241534543,Comfort Food Restaurant
1200,M5T,43.6532057,-79.4000493,Sonic Boom,43.650858882525974,-79.39698455156606,Record Shop
1201,M5T,43.6532057,-79.4000493,Maker Pizza,43.6504011331197,-79.39804047841302,Pizza Place
1202,M5T,43.6532057,-79.4000493,Poetry Jazz Cafe,43.654974536398164,-79.40237067545584,Jazz Club
1203,M5T,43.6532057,-79.4000493,Icha Tea 一茶間,43.65133601830261,-79.39736984238466,Tea Room
1204,M5T,43.6532057,-79.4000493,Bellevue Square Park,43.653610211432564,-79.40219872192313,Park
1205,M5T,43.6532057,-79.4000493,Juicy Dumpling,43.652722483150555,-79.39849796387996,Dumpling Restaurant
1206,M5T,43.6532057,-79.4000493,Ozzy's Burger,43.65519064459841,-79.40261014020656,Burger Joint
1207,M5T,43.6532057,-79.4000493,Buddha's Vegetarian,43.65190355922526,-79.40331176640306,Vegetarian / Vegan Restaurant
1208,M5T,43.6532057,-79.4000493,4 Life Natural Foods,43.6552749938635,-79.40237389544615,Farmers Market
1209,M5T,43.6532057,-79.4000493,The Burgernator,43.65564188206897,-79.40244009529668,Burger Joint
1210,M5T,43.6532057,-79.4000493,El Trompo,43.6558316709016,-79.40256072891863,Mexican Restaurant
1211,M5T,43.6532057,-79.4000493,I Deal Coffee,43.65505778213131,-79.40325401691655,Coffee Shop
1212,M5T,43.6532057,-79.4000493,Otto's Berlin Döner,43.65638733696026,-79.40278822246442,Doner Restaurant
1213,M5T,43.6532057,-79.4000493,Dark Horse Espresso Bar,43.65056381026066,-79.39701810600826,Coffee Shop
1214,M5T,43.6532057,-79.4000493,Livelihood Cafe,43.655820905845346,-79.40262894753235,Café
1215,M5T,43.6532057,-79.4000493,Urban Herbivore,43.65619336278354,-79.40267323355785,Vegetarian / Vegan Restaurant
1216,M5T,43.6532057,-79.4000493,Kanto,43.6521668804813,-79.40484262234281,Filipino Restaurant
1217,M5T,43.6532057,-79.4000493,Market 707,43.652127706758996,-79.40484420479436,Food Court
1218,M5T,43.6532057,-79.4000493,Café Pamenar,43.65667776586101,-79.402821713777,Café
1219,M5T,43.6532057,-79.4000493,A & C World,43.65740880302916,-79.39984655786655,Gaming Cafe
1220,M5T,43.6532057,-79.4000493,Gushi,43.65225817681606,-79.40488372625506,Japanese Restaurant
1221,M5T,43.6532057,-79.4000493,Hotel Ocho,43.649999794212526,-79.39660870907747,Hotel Bar
1222,M5T,43.6532057,-79.4000493,Tuina.ca,43.65364690783921,-79.39466634879739,Massage Studio
1223,M5T,43.6532057,-79.4000493,Alexandra Park,43.650582680667924,-79.40453778486872,Park
1224,M5T,43.6532057,-79.4000493,Nom Nom Nom Poutine & Crêpes,43.65211105018779,-79.40478604370892,Poutine Place
1225,M5T,43.6532057,-79.4000493,金城超級市場 Lucky Moose Food Mart,43.65365148008927,-79.3944133930438,Grocery Store
1226,M5T,43.6532057,-79.4000493,Toronto Western Hospital,43.65343431584569,-79.40607359183444,Hospital
1227,M5T,43.6532057,-79.4000493,Kensington College Backpackers Hostel,43.65683749268775,-79.40320279537319,Bed & Breakfast
1228,M5T,43.6532057,-79.4000493,Tim Hortons,43.6533029125017,-79.4054567813873,Coffee Shop
1229,M5T,43.6532057,-79.4000493,Booster Juice,43.65365721,-79.40613631,Smoothie Shop
1230,M5T,43.6532057,-79.4000493,KOS,43.65502568322186,-79.40335800214416,Breakfast Spot
1231,M5T,43.6532057,-79.4000493,Shoppers Drug Mart,43.653702,-79.406093,Pharmacy
1232,M5T,43.6532057,-79.4000493,Pho Tien,43.6528316250137,-79.40624186404881,Vietnamese Restaurant
1233,M5T,43.6532057,-79.4000493,The Supermarket,43.656679898773774,-79.40295434688701,Bar
1234,M4V,43.68641229999999,-79.4000493,The Market By Longo’s,43.686711,-79.399536,Supermarket
1235,M4V,43.68641229999999,-79.4000493,LCBO,43.686990631074885,-79.39923810519545,Liquor Store
1236,M4V,43.68641229999999,-79.4000493,Daeco Sushi,43.68783769992881,-79.39565249242683,Sushi Restaurant
1237,M4V,43.68641229999999,-79.4000493,Mary Be Kitchen,43.687708,-79.395062,Restaurant
1238,M4V,43.68641229999999,-79.4000493,Union Social Eatery,43.68789522205706,-79.39491559605742,American Restaurant
1239,M4V,43.68641229999999,-79.4000493,Starbucks,43.686756,-79.398292,Coffee Shop
1240,M4V,43.68641229999999,-79.4000493,Tim Hortons,43.687682,-79.39684,Coffee Shop
1241,M4V,43.68641229999999,-79.4000493,Fionn MacCool's,43.68792137317272,-79.39478325313542,Pub
1242,M4V,43.68641229999999,-79.4000493,Popeyes Louisiana Kitchen,43.6893,-79.395302,Fried Chicken Joint
1243,M4V,43.68641229999999,-79.4000493,Sprout,43.687995609133544,-79.39465149552744,Vietnamese Restaurant
1244,M4V,43.68641229999999,-79.4000493,RBC Royal Bank,43.68805843886538,-79.39447781672222,Bank
1245,M4V,43.68641229999999,-79.4000493,TTC Stop #8160,43.687089,-79.398159,Light Rail Station
1246,M4V,43.68641229999999,-79.4000493,Brown Community Recreation Centre,43.68484822555744,-79.40192663549803,Athletics & Sports
1247,M4V,43.68641229999999,-79.4000493,Pizzaiolo,43.68799051263145,-79.39463424218918,Pizza Place
1248,M4V,43.68641229999999,-79.4000493,TTC Stop #,43.6858256,-79.40498099,Light Rail Station
1249,M4V,43.68641229999999,-79.4000493,Kiva's,43.687983764255456,-79.39471505267664,Bagel Shop
1250,M5V,43.6289467,-79.3944199,Billy Bishop Toronto City Airport (YTZ) (Billy Bishop Toronto City Airport),43.63168259661481,-79.3960334124689,Airport
1251,M5V,43.6289467,-79.3944199,Porter Lounge,43.63068,-79.395756,Airport Lounge
1252,M5V,43.6289467,-79.3944199,Toronto Harbour,43.63304549594827,-79.39648421332333,Harbor / Marina
1253,M5V,43.6289467,-79.3944199,Billy Bishop Café,43.63113165872724,-79.39613873448842,Airport Food Court
1254,M5V,43.6289467,-79.3944199,Market@416,43.631653,-79.39451,Bar
1255,M5V,43.6289467,-79.3944199,Crew Room,43.63135993598351,-79.39610738952823,Airport Lounge
1256,M5V,43.6289467,-79.3944199,Porter Airlines Flight,43.63173361240356,-79.39458203868975,Plane
1257,M5V,43.6289467,-79.3944199,Want Passport,43.63148266310702,-79.39607739313684,Boutique
1258,M5V,43.6289467,-79.3944199,Porter Airlines Check-In Counter,43.631683,-79.395454,Airport Service
1259,M5V,43.6289467,-79.3944199,Hertz,43.632,-79.396223,Rental Car Location
1260,M5V,43.6289467,-79.3944199,Porter FBO Limited,43.630717162940016,-79.3986976146698,Airport Terminal
1261,M5V,43.6289467,-79.3944199,HeliTours,43.63070559837703,-79.39876017431267,Airport Service
1262,M5V,43.6289467,-79.3944199,ORNGE - Toronto Air Base,43.63166229946016,-79.39816647981402,Airport Service
1263,M5V,43.6289467,-79.3944199,Edward Hanlan Statue,43.62772066806761,-79.38927421473466,Sculpture Garden
1264,M5V,43.6289467,-79.3944199,Hanlan's Point Ferry,43.62781263197712,-79.38910853273904,Boat or Ferry
1265,M4W,43.6795626,-79.37752940000001,Rosedale Park,43.68232820227814,-79.37893434347683,Playground
1266,M4W,43.6795626,-79.37752940000001,Whitney Park,43.68203573063681,-79.37378835021306,Park
1267,M4W,43.6795626,-79.37752940000001,Alex Murray Parkette,43.678300240478954,-79.38277328698108,Park
1268,M4W,43.6795626,-79.37752940000001,Milkman's Lane,43.676352068015554,-79.37384239440172,Trail
1269,M5W,43.6464352,-79.37484599999999,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
1270,M5W,43.6464352,-79.37484599999999,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
1271,M5W,43.6464352,-79.37484599999999,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1272,M5W,43.6464352,-79.37484599999999,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
1273,M5W,43.6464352,-79.37484599999999,Berczy Park,43.64804835388851,-79.3751722909452,Park
1274,M5W,43.6464352,-79.37484599999999,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
1275,M5W,43.6464352,-79.37484599999999,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
1276,M5W,43.6464352,-79.37484599999999,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
1277,M5W,43.6464352,-79.37484599999999,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
1278,M5W,43.6464352,-79.37484599999999,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1279,M5W,43.6464352,-79.37484599999999,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
1280,M5W,43.6464352,-79.37484599999999,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1281,M5W,43.6464352,-79.37484599999999,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
1282,M5W,43.6464352,-79.37484599999999,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
1283,M5W,43.6464352,-79.37484599999999,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
1284,M5W,43.6464352,-79.37484599999999,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
1285,M5W,43.6464352,-79.37484599999999,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
1286,M5W,43.6464352,-79.37484599999999,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
1287,M5W,43.6464352,-79.37484599999999,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
1288,M5W,43.6464352,-79.37484599999999,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1289,M5W,43.6464352,-79.37484599999999,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
1290,M5W,43.6464352,-79.37484599999999,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
1291,M5W,43.6464352,-79.37484599999999,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
1292,M5W,43.6464352,-79.37484599999999,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1293,M5W,43.6464352,-79.37484599999999,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
1294,M5W,43.6464352,-79.37484599999999,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
1295,M5W,43.6464352,-79.37484599999999,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
1296,M5W,43.6464352,-79.37484599999999,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
1297,M5W,43.6464352,-79.37484599999999,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1298,M5W,43.6464352,-79.37484599999999,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1299,M5W,43.6464352,-79.37484599999999,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
1300,M5W,43.6464352,-79.37484599999999,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
1301,M5W,43.6464352,-79.37484599999999,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
1302,M5W,43.6464352,-79.37484599999999,Eggspectation,43.646526,-79.375134,Breakfast Spot
1303,M5W,43.6464352,-79.37484599999999,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
1304,M5W,43.6464352,-79.37484599999999,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
1305,M5W,43.6464352,-79.37484599999999,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
1306,M5W,43.6464352,-79.37484599999999,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
1307,M5W,43.6464352,-79.37484599999999,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
1308,M5W,43.6464352,-79.37484599999999,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1309,M5W,43.6464352,-79.37484599999999,Café Plenty,43.6491179354577,-79.37831288380438,Café
1310,M5W,43.6464352,-79.37484599999999,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
1311,M5W,43.6464352,-79.37484599999999,Rexall,43.648182,-79.37387,Pharmacy
1312,M5W,43.6464352,-79.37484599999999,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
1313,M5W,43.6464352,-79.37484599999999,Woods Restaurant & Bar,43.6493568159853,-79.37500248445933,Molecular Gastronomy Restaurant
1314,M5W,43.6464352,-79.37484599999999,Scotland Yard Pub,43.64705292210499,-79.37405970553979,Pub
1315,M5W,43.6464352,-79.37484599999999,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1316,M5W,43.6464352,-79.37484599999999,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1317,M5W,43.6464352,-79.37484599999999,Starbucks,43.647261,-79.378599,Coffee Shop
1318,M5W,43.6464352,-79.37484599999999,Imagine Cinemas Market Square,43.64964574271603,-79.37244562498488,Movie Theater
1319,M5W,43.6464352,-79.37484599999999,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1320,M5W,43.6464352,-79.37484599999999,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1321,M5W,43.6464352,-79.37484599999999,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
1322,M5W,43.6464352,-79.37484599999999,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant
1323,M5W,43.6464352,-79.37484599999999,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
1324,M5W,43.6464352,-79.37484599999999,Starbucks,43.648738309887705,-79.37251925468443,Coffee Shop
1325,M5W,43.6464352,-79.37484599999999,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
1326,M5W,43.6464352,-79.37484599999999,Bikram Yoga Centre,43.64921400338286,-79.37522894013361,Yoga Studio
1327,M5W,43.6464352,-79.37484599999999,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
1328,M5W,43.6464352,-79.37484599999999,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1329,M5W,43.6464352,-79.37484599999999,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
1330,M5W,43.6464352,-79.37484599999999,Anton Kozlik's mustard,43.64875242328643,-79.37148453951065,Gourmet Shop
1331,M5W,43.6464352,-79.37484599999999,The Optic Zone,43.649729898318576,-79.37170156814574,Optical Shop
1332,M5W,43.6464352,-79.37484599999999,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
1333,M5W,43.6464352,-79.37484599999999,Winners,43.6477479,-79.3745508,Department Store
1334,M5W,43.6464352,-79.37484599999999,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1335,M5W,43.6464352,-79.37484599999999,Tom Jones Steak House,43.64930546026509,-79.37535693462821,Seafood Restaurant
1336,M5W,43.6464352,-79.37484599999999,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1337,M5W,43.6464352,-79.37484599999999,Shoppers Drug Mart,43.647141,-79.370898,Pharmacy
1338,M5W,43.6464352,-79.37484599999999,Uno Mustachio,43.64870228575232,-79.37154020203815,Sandwich Place
1339,M5W,43.6464352,-79.37484599999999,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
1340,M5W,43.6464352,-79.37484599999999,GoodLife Fitness Toronto Street Women's Only,43.6504,-79.3767,Gym
1341,M5W,43.6464352,-79.37484599999999,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1342,M5W,43.6464352,-79.37484599999999,Craft Beer Market,43.64989,-79.378005,Beer Bar
1343,M5W,43.6464352,-79.37484599999999,St. Lawrence Antique Market,43.649614648758735,-79.37174739343294,Antique Shop
1344,M5W,43.6464352,-79.37484599999999,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1345,M5W,43.6464352,-79.37484599999999,Paddington's Pump,43.649035,-79.371899,Diner
1346,M5W,43.6464352,-79.37484599999999,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
1347,M5W,43.6464352,-79.37484599999999,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
1348,M5W,43.6464352,-79.37484599999999,European Delight,43.64870976781708,-79.37154525652817,Eastern European Restaurant
1349,M5W,43.6464352,-79.37484599999999,Evolution Food Co,43.64846817292615,-79.37171498148525,Juice Bar
1350,M5W,43.6464352,-79.37484599999999,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
1351,M5W,43.6464352,-79.37484599999999,Eve's Temptations,43.648649,-79.371617,Bakery
1352,M5W,43.6464352,-79.37484599999999,St. James Park,43.6504248002309,-79.3723109702051,Park
1353,M5W,43.6464352,-79.37484599999999,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
1354,M5W,43.6464352,-79.37484599999999,The Corner Place,43.64957380922698,-79.37139313793533,Lounge
1355,M5W,43.6464352,-79.37484599999999,Mirto,43.650702,-79.376307,Italian Restaurant
1356,M5W,43.6464352,-79.37484599999999,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
1357,M5W,43.6464352,-79.37484599999999,Metropolitan Resto Bar,43.65006166044848,-79.3771814107564,Italian Restaurant
1358,M5W,43.6464352,-79.37484599999999,Starbucks,43.64621307149554,-79.37908847368506,Coffee Shop
1359,M5W,43.6464352,-79.37484599999999,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1360,M5W,43.6464352,-79.37484599999999,Joe Fresh,43.644285,-79.369771,Clothing Store
1361,M5W,43.6464352,-79.37484599999999,Jump,43.64814738516352,-79.37875242540652,American Restaurant
1362,M5W,43.6464352,-79.37484599999999,Starbucks,43.650159,-79.377793,Coffee Shop
1363,M5W,43.6464352,-79.37484599999999,HI-Toronto Hostel,43.650623213878255,-79.37519039641123,Hostel
1364,M5W,43.6464352,-79.37484599999999,Loblaws,43.645427,-79.369789,Grocery Store
1365,M5W,43.6464352,-79.37484599999999,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
1366,M5W,43.6464352,-79.37484599999999,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
1367,M5W,43.6464352,-79.37484599999999,Starbucks,43.646799,-79.38069,Coffee Shop
1368,M4X,43.667967,-79.3676753,Cranberries,43.6678427705951,-79.36940687874281,Diner
1369,M4X,43.667967,-79.3676753,Kingyo Toronto,43.66589495808371,-79.36841520638596,Japanese Restaurant
1370,M4X,43.667967,-79.3676753,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
1371,M4X,43.667967,-79.3676753,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
1372,M4X,43.667967,-79.3676753,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
1373,M4X,43.667967,-79.3676753,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
1374,M4X,43.667967,-79.3676753,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
1375,M4X,43.667967,-79.3676753,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
1376,M4X,43.667967,-79.3676753,Fair Trade Jewellery Co.,43.6653480241165,-79.36836240366654,Jewelry Store
1377,M4X,43.667967,-79.3676753,St. Jamestown Delicatessen,43.66581142395609,-79.36864825640076,Butcher
1378,M4X,43.667967,-79.3676753,Toronto Dance Theatre,43.66623230619368,-79.36707506629983,General Entertainment
1379,M4X,43.667967,-79.3676753,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
1380,M4X,43.667967,-79.3676753,Pet Valu,43.66420501339666,-79.36846012382637,Pet Store
1381,M4X,43.667967,-79.3676753,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
1382,M4X,43.667967,-79.3676753,The Epicure Shop,43.663964860964924,-79.36779540886938,Deli / Bodega
1383,M4X,43.667967,-79.3676753,Kanpai Snack Bar,43.664330935948634,-79.36806503124257,Taiwanese Restaurant
1384,M4X,43.667967,-79.3676753,Labour Of Love,43.663907,-79.368822,Gift Shop
1385,M4X,43.667967,-79.3676753,Stout Irish Pub,43.66389071833622,-79.3690300810636,Pub
1386,M4X,43.667967,-79.3676753,Thai Room - Carlton,43.6641587260231,-79.36818872980979,Thai Restaurant
1387,M4X,43.667967,-79.3676753,The Pear Tree,43.664904018134834,-79.36824639094671,Restaurant
1388,M4X,43.667967,-79.3676753,Wellesley Park,43.6696487958367,-79.3621551990509,Park
1389,M4X,43.667967,-79.3676753,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
1390,M4X,43.667967,-79.3676753,Jetfuel Coffee,43.66529519392083,-79.3683345416816,Coffee Shop
1391,M4X,43.667967,-79.3676753,TD Canada Trust,43.66465469253796,-79.36788707971579,Bank
1392,M4X,43.667967,-79.3676753,Hey Lucy,43.66407509923825,-79.36865505824356,Italian Restaurant
1393,M4X,43.667967,-79.3676753,LCBO,43.665585593088366,-79.36853050840249,Liquor Store
1394,M4X,43.667967,-79.3676753,Winchester Park,43.66623107575282,-79.3716312803108,Playground
1395,M4X,43.667967,-79.3676753,Daniel et Daniel Event Creation & Catering,43.6643837,-79.3683282,Bakery
1396,M4X,43.667967,-79.3676753,The Beer Store,43.6664079,-79.368833,Beer Store
1397,M4X,43.667967,-79.3676753,Tim Hortons,43.66716925802294,-79.36884865164751,Coffee Shop
1398,M4X,43.667967,-79.3676753,Subway,43.66564329610601,-79.3683001523662,Sandwich Place
1399,M4X,43.667967,-79.3676753,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
1400,M4X,43.667967,-79.3676753,Tim Hortons,43.665785871990316,-79.36828404664993,Coffee Shop
1401,M4X,43.667967,-79.3676753,The Flying Beaver Pubaret,43.664828798875426,-79.36829203718695,Pub
1402,M4X,43.667967,-79.3676753,Shoppers Drug Mart,43.663998,-79.36783,Pharmacy
1403,M4X,43.667967,-79.3676753,China Gourmet,43.6641802410051,-79.36835925727236,Chinese Restaurant
1404,M4X,43.667967,-79.3676753,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
